DATETIME,FX
1995-10-11,0.762191
1995-10-12,0.761972
1995-10-13,0.760115
1995-10-16,0.758369
1995-10-17,0.757639
1995-10-18,0.754683
1995-10-19,0.755098
1995-10-20,0.753312
1995-10-23,0.749327
1995-10-24,0.748841
1995-10-25,0.749138
1995-10-26,0.753143
1995-10-27,0.755178
1995-10-30,0.757758
1995-10-31,0.759235
1995-11-01,0.75994
1995-11-02,0.759108
1995-11-03,0.757911
1995-11-06,0.756733
1995-11-07,0.753612
1995-11-08,0.751225
1995-11-09,0.745036
1995-11-10,0.739733
1995-11-13,0.738376
1995-11-14,0.73944
1995-11-15,0.738393
1995-11-16,0.738382
1995-11-17,0.740209
1995-11-20,0.742686
1995-11-21,0.74457
1995-11-22,0.74457
1995-11-23,0.741441
1995-11-24,0.739328
1995-11-27,0.739953
1995-11-28,0.744074
1995-11-29,0.748124
1995-11-30,0.746931
1995-12-01,0.743202
1995-12-04,0.740196
1995-12-05,0.738438
1995-12-06,0.740149
1995-12-07,0.740724
1995-12-08,0.738854
1995-12-11,0.737381
1995-12-12,0.739027
1995-12-13,0.742015
1995-12-14,0.741762
1995-12-15,0.740682
1995-12-18,0.74081
1995-12-19,0.74119
1995-12-20,0.741364
1995-12-21,0.741524
1995-12-22,0.741081
1995-12-25,0.741081
1995-12-26,0.741117
1995-12-27,0.74324
1995-12-28,0.745066
1995-12-29,0.745307
1996-01-01,0.743953
1996-01-02,0.743565
1996-01-03,0.745939
1996-01-04,0.74595
1996-01-05,0.743022
1996-01-08,0.744891
1996-01-09,0.746083
1996-01-10,0.745242
1996-01-11,0.745786
1996-01-12,0.744882
1996-01-15,0.743501
1996-01-16,0.743849
1996-01-17,0.742587
1996-01-18,0.740655
1996-01-19,0.738355
1996-01-22,0.735092
1996-01-23,0.73386
1996-01-24,0.73531
1996-01-25,0.736463
1996-01-26,0.737688
1996-01-29,0.739375
1996-01-30,0.741258
1996-01-31,0.743929
1996-02-01,0.745724
1996-02-02,0.751652
1996-02-05,0.755384
1996-02-06,0.755029
1996-02-07,0.753511
1996-02-08,0.755751
1996-02-09,0.75655
1996-02-12,0.75577
1996-02-13,0.754889
1996-02-14,0.754701
1996-02-15,0.755152
1996-02-16,0.75542
1996-02-19,0.755139
1996-02-20,0.755152
1996-02-21,0.753034
1996-02-22,0.75299
1996-02-23,0.754783
1996-02-26,0.757118
1996-02-27,0.758533
1996-02-28,0.759605
1996-02-29,0.76246
1996-03-01,0.763485
1996-03-04,0.762101
1996-03-05,0.760036
1996-03-06,0.761228
1996-03-07,0.763101
1996-03-08,0.76536
1996-03-11,0.767118
1996-03-12,0.768619
1996-03-13,0.771851
1996-03-14,0.774464
1996-03-15,0.774213
1996-03-18,0.774213
1996-03-19,0.774576
1996-03-20,0.775487
1996-03-21,0.77615
1996-03-22,0.776834
1996-03-25,0.775524
1996-03-26,0.77395
1996-03-27,0.774832
1996-03-28,0.779704
1996-03-29,0.78099
1996-04-01,0.782784
1996-04-02,0.783935
1996-04-03,0.782217
1996-04-04,0.782296
1996-04-05,0.783041
1996-04-08,0.783981
1996-04-09,0.78598
1996-04-10,0.787888
1996-04-11,0.789867
1996-04-12,0.790894
1996-04-15,0.791254
1996-04-16,0.78901
1996-04-17,0.786437
1996-04-18,0.785459
1996-04-19,0.783605
1996-04-22,0.784557
1996-04-23,0.788136
1996-04-24,0.787684
1996-04-25,0.786577
1996-04-26,0.788759
1996-04-29,0.788344
1996-04-30,0.787012
1996-05-01,0.788619
1996-05-02,0.7926
1996-05-03,0.795168
1996-05-06,0.796583
1996-05-07,0.797912
1996-05-08,0.800334
1996-05-09,0.800286
1996-05-10,0.801455
1996-05-13,0.801218
1996-05-14,0.801264
1996-05-15,0.801513
1996-05-16,0.801482
1996-05-17,0.800983
1996-05-20,0.799235
1996-05-21,0.795324
1996-05-22,0.794355
1996-05-23,0.79369
1996-05-24,0.791695
1996-05-27,0.791402
1996-05-28,0.792974
1996-05-29,0.796399
1996-05-30,0.797557
1996-05-31,0.798115
1996-06-03,0.800575
1996-06-04,0.800064
1996-06-05,0.795884
1996-06-06,0.791599
1996-06-07,0.788783
1996-06-10,0.791324
1996-06-11,0.793263
1996-06-12,0.792295
1996-06-13,0.791889
1996-06-14,0.789718
1996-06-17,0.790358
1996-06-18,0.791663
1996-06-19,0.789732
1996-06-20,0.788664
1996-06-21,0.789213
1996-06-24,0.789623
1996-06-25,0.790845
1996-06-26,0.791376
1996-06-27,0.790154
1996-06-28,0.78921
1996-07-01,0.788109
1996-07-02,0.785697
1996-07-03,0.783164
1996-07-04,0.78275
1996-07-05,0.7854
1996-07-08,0.791407
1996-07-09,0.793879
1996-07-10,0.796078
1996-07-11,0.797695
1996-07-12,0.796031
1996-07-15,0.795245
1996-07-16,0.793738
1996-07-17,0.789505
1996-07-18,0.787121
1996-07-19,0.789581
1996-07-22,0.791138
1996-07-23,0.789368
1996-07-24,0.789939
1996-07-25,0.789608
1996-07-26,0.78822
1996-07-29,0.787674
1996-07-30,0.786077
1996-07-31,0.778114
1996-08-01,0.773788
1996-08-02,0.773643
1996-08-05,0.773244
1996-08-06,0.773876
1996-08-07,0.77545
1996-08-08,0.778072
1996-08-09,0.778859
1996-08-12,0.778187
1996-08-13,0.778341
1996-08-14,0.779218
1996-08-15,0.780414
1996-08-16,0.782155
1996-08-19,0.787224
1996-08-20,0.788301
1996-08-21,0.788301
1996-08-22,0.789821
1996-08-23,0.790979
1996-08-26,0.791181
1996-08-27,0.789944
1996-08-28,0.790037
1996-08-29,0.792006
1996-08-30,0.791496
1996-09-02,0.789931
1996-09-03,0.790617
1996-09-04,0.791873
1996-09-05,0.792693
1996-09-06,0.793917
1996-09-09,0.798567
1996-09-10,0.80011
1996-09-11,0.799826
1996-09-12,0.798864
1996-09-13,0.796699
1996-09-16,0.792003
1996-09-17,0.789608
1996-09-18,0.78886
1996-09-19,0.789141
1996-09-20,0.79081
1996-09-23,0.791792
1996-09-24,0.790392
1996-09-25,0.789771
1996-09-26,0.791217
1996-09-27,0.792151
1996-09-30,0.792044
1996-10-01,0.791528
1996-10-02,0.793502
1996-10-03,0.792627
1996-10-04,0.790318
1996-10-07,0.788153
1996-10-08,0.787717
1996-10-09,0.789128
1996-10-10,0.788902
1996-10-11,0.789277
1996-10-14,0.790602
1996-10-15,0.791477
1996-10-16,0.791384
1996-10-17,0.791704
1996-10-18,0.793582
1996-10-21,0.796134
1996-10-22,0.796249
1996-10-23,0.795087
1996-10-24,0.793208
1996-10-25,0.792656
1996-10-28,0.792296
1996-10-29,0.791494
1996-10-30,0.791648
1996-10-31,0.791963
1996-11-01,0.790446
1996-11-04,0.788373
1996-11-05,0.787312
1996-11-06,0.789898
1996-11-07,0.786583
1996-11-08,0.785044
1996-11-11,0.787027
1996-11-12,0.787027
1996-11-13,0.788015
1996-11-14,0.789753
1996-11-15,0.790515
1996-11-18,0.791148
1996-11-19,0.793213
1996-11-20,0.796194
1996-11-21,0.804952
1996-11-22,0.810715
1996-11-25,0.811238
1996-11-26,0.810833
1996-11-27,0.810722
1996-11-28,0.810311
1996-11-29,0.81074
1996-12-02,0.816106
1996-12-03,0.811714
1996-12-04,0.802104
1996-12-05,0.798115
1996-12-06,0.797061
1996-12-09,0.799978
1996-12-10,0.80176
1996-12-11,0.795251
1996-12-12,0.792331
1996-12-13,0.792864
1996-12-16,0.792836
1996-12-17,0.794058
1996-12-18,0.792943
1996-12-19,0.79293
1996-12-20,0.794527
1996-12-23,0.796061
1996-12-24,0.796969
1996-12-25,0.796176
1996-12-26,0.795478
1996-12-27,0.79565
1996-12-30,0.796464
1996-12-31,0.796403
1997-01-01,0.795193
1997-01-02,0.792767
1997-01-03,0.791792
1997-01-06,0.790298
1997-01-07,0.78979
1997-01-08,0.785428
1997-01-09,0.780801
1997-01-10,0.778933
1997-01-13,0.779035
1997-01-14,0.778683
1997-01-15,0.777138
1997-01-16,0.776946
1997-01-17,0.778594
1997-01-20,0.779063
1997-01-21,0.778134
1997-01-22,0.776673
1997-01-23,0.773418
1997-01-24,0.772335
1997-01-27,0.772459
1997-01-28,0.771791
1997-01-29,0.76968
1997-01-30,0.766565
1997-01-31,0.763613
1997-02-03,0.764227
1997-02-04,0.764343
1997-02-05,0.762859
1997-02-06,0.763541
1997-02-07,0.762557
1997-02-10,0.759532
1997-02-11,0.758982
1997-02-12,0.757598
1997-02-13,0.763507
1997-02-14,0.765868
1997-02-17,0.765303
1997-02-18,0.765303
1997-02-19,0.765629
1997-02-20,0.768224
1997-02-21,0.773229
1997-02-24,0.777417
1997-02-25,0.777185
1997-02-26,0.775717
1997-02-27,0.775845
1997-02-28,0.775877
1997-03-03,0.781556
1997-03-04,0.78765
1997-03-05,0.786886
1997-03-06,0.78579
1997-03-07,0.787762
1997-03-10,0.787819
1997-03-11,0.789544
1997-03-12,0.793037
1997-03-13,0.793155
1997-03-14,0.795806
1997-03-17,0.795339
1997-03-18,0.790535
1997-03-19,0.787629
1997-03-20,0.787414
1997-03-21,0.785938
1997-03-24,0.786709
1997-03-25,0.785555
1997-03-26,0.783428
1997-03-27,0.784259
1997-03-28,0.784383
1997-03-31,0.784439
1997-04-01,0.786336
1997-04-02,0.7858
1997-04-03,0.78253
1997-04-04,0.778347
1997-04-07,0.776499
1997-04-08,0.777237
1997-04-09,0.780413
1997-04-10,0.781401
1997-04-11,0.784612
1997-04-14,0.782249
1997-04-15,0.777118
1997-04-16,0.774637
1997-04-17,0.773568
1997-04-18,0.774027
1997-04-21,0.775785
1997-04-22,0.777035
1997-04-23,0.77698
1997-04-24,0.776061
1997-04-25,0.776682
1997-04-28,0.77885
1997-04-29,0.780264
1997-04-30,0.781159
1997-05-01,0.783303
1997-05-02,0.783993
1997-05-05,0.782105
1997-05-06,0.779663
1997-05-07,0.776977
1997-05-08,0.777498
1997-05-09,0.778315
1997-05-12,0.778452
1997-05-13,0.779035
1997-05-14,0.778542
1997-05-15,0.777067
1997-05-16,0.775531
1997-05-19,0.774512
1997-05-20,0.77392
1997-05-21,0.778241
1997-05-22,0.781419
1997-05-23,0.772676
1997-05-26,0.766562
1997-05-27,0.765448
1997-05-28,0.765007
1997-05-29,0.765022
1997-05-30,0.762764
1997-06-02,0.759845
1997-06-03,0.75921
1997-06-04,0.759029
1997-06-05,0.759358
1997-06-06,0.760275
1997-06-09,0.760922
1997-06-10,0.761464
1997-06-11,0.760072
1997-06-12,0.754686
1997-06-13,0.751811
1997-06-16,0.750762
1997-06-17,0.749268
1997-06-18,0.750197
1997-06-19,0.749692
1997-06-20,0.750127
1997-06-23,0.751239
1997-06-24,0.751251
1997-06-25,0.751037
1997-06-26,0.750871
1997-06-27,0.749341
1997-06-30,0.74753
1997-07-01,0.750563
1997-07-02,0.753069
1997-07-03,0.753069
1997-07-04,0.752499
1997-07-07,0.74728
1997-07-08,0.74423
1997-07-09,0.744316
1997-07-10,0.743376
1997-07-11,0.743338
1997-07-14,0.740075
1997-07-15,0.736693
1997-07-16,0.735048
1997-07-17,0.735797
1997-07-18,0.738255
1997-07-21,0.740706
1997-07-22,0.740552
1997-07-23,0.738201
1997-07-24,0.736112
1997-07-25,0.73832
1997-07-28,0.737572
1997-07-29,0.739134
1997-07-30,0.743703
1997-07-31,0.745028
1997-08-01,0.7437
1997-08-04,0.740681
1997-08-05,0.739507
1997-08-06,0.737315
1997-08-07,0.73586
1997-08-08,0.733071
1997-08-11,0.735197
1997-08-12,0.73889
1997-08-13,0.742658
1997-08-14,0.743618
1997-08-15,0.742787
1997-08-18,0.74112
1997-08-19,0.739135
1997-08-20,0.741673
1997-08-21,0.745545
1997-08-22,0.74774
1997-08-25,0.747689
1997-08-26,0.747236
1997-08-27,0.747236
1997-08-28,0.742727
1997-08-29,0.736447
1997-09-01,0.732291
1997-09-02,0.728658
1997-09-03,0.727545
1997-09-04,0.729795
1997-09-05,0.731146
1997-09-08,0.730867
1997-09-09,0.730017
1997-09-10,0.728414
1997-09-11,0.723668
1997-09-12,0.721444
1997-09-15,0.72103
1997-09-16,0.718421
1997-09-17,0.717896
1997-09-18,0.717111
1997-09-19,0.718683
1997-09-22,0.718683
1997-09-23,0.72048
1997-09-24,0.720949
1997-09-25,0.723654
1997-09-26,0.72454
1997-09-29,0.720969
1997-09-30,0.720522
1997-10-01,0.725196
1997-10-02,0.728049
1997-10-03,0.72834
1997-10-06,0.725518
1997-10-07,0.723807
1997-10-08,0.725666
1997-10-09,0.732868
1997-10-10,0.736406
1997-10-13,0.737983
1997-10-14,0.737801
1997-10-15,0.735146
1997-10-16,0.735961
1997-10-17,0.735191
1997-10-20,0.731806
1997-10-21,0.728784
1997-10-22,0.717554
1997-10-23,0.707407
1997-10-24,0.703332
1997-10-27,0.694744
1997-10-28,0.694103
1997-10-29,0.701787
1997-10-30,0.701926
1997-10-31,0.70157
1997-11-03,0.708666
1997-11-04,0.707997
1997-11-05,0.704376
1997-11-06,0.700316
1997-11-07,0.697258
1997-11-10,0.696537
1997-11-11,0.697835
1997-11-12,0.695736
1997-11-13,0.695454
1997-11-14,0.696484
1997-11-17,0.697973
1997-11-18,0.697864
1997-11-19,0.693583
1997-11-20,0.689267
1997-11-21,0.69281
1997-11-24,0.69406
1997-11-25,0.689823
1997-11-26,0.685943
1997-11-27,0.68147
1997-11-28,0.681227
1997-12-01,0.679038
1997-12-02,0.677481
1997-12-03,0.676377
1997-12-04,0.673744
1997-12-05,0.672536
1997-12-08,0.671396
1997-12-09,0.669293
1997-12-10,0.668174
1997-12-11,0.667133
1997-12-12,0.664123
1997-12-15,0.659086
1997-12-16,0.652265
1997-12-17,0.655739
1997-12-18,0.659336
1997-12-19,0.655516
1997-12-22,0.652838
1997-12-23,0.654018
1997-12-24,0.656276
1997-12-25,0.656721
1997-12-26,0.656315
1997-12-29,0.656071
1997-12-30,0.654418
1997-12-31,0.653014
1998-01-01,0.651931
1998-01-02,0.651273
1998-01-05,0.646899
1998-01-06,0.638893
1998-01-07,0.63721
1998-01-08,0.637155
1998-01-09,0.640242
1998-01-12,0.641711
1998-01-13,0.643015
1998-01-14,0.647969
1998-01-15,0.650907
1998-01-16,0.65638
1998-01-19,0.663586
1998-01-20,0.66484
1998-01-21,0.663492
1998-01-22,0.660721
1998-01-23,0.660007
1998-01-26,0.667775
1998-01-27,0.674381
1998-01-28,0.676847
1998-01-29,0.675602
1998-01-30,0.67341
1998-02-02,0.680894
1998-02-03,0.684197
1998-02-04,0.680861
1998-02-05,0.679211
1998-02-06,0.676761
1998-02-09,0.673061
1998-02-10,0.677062
1998-02-11,0.679723
1998-02-12,0.678884
1998-02-13,0.67511
1998-02-16,0.667826
1998-02-17,0.667118
1998-02-18,0.669198
1998-02-19,0.672121
1998-02-20,0.673692
1998-02-23,0.668967
1998-02-24,0.665837
1998-02-25,0.666046
1998-02-26,0.669537
1998-02-27,0.674203
1998-03-02,0.679205
1998-03-03,0.680982
1998-03-04,0.677609
1998-03-05,0.672906
1998-03-06,0.669044
1998-03-09,0.666975
1998-03-10,0.668117
1998-03-11,0.667792
1998-03-12,0.667823
1998-03-13,0.67171
1998-03-16,0.671589
1998-03-17,0.671589
1998-03-18,0.666873
1998-03-19,0.663572
1998-03-20,0.663672
1998-03-23,0.665529
1998-03-24,0.669026
1998-03-25,0.669722
1998-03-26,0.672015
1998-03-27,0.673948
1998-03-30,0.667934
1998-03-31,0.663318
1998-04-01,0.662025
1998-04-02,0.658376
1998-04-03,0.656686
1998-04-06,0.65855
1998-04-07,0.658194
1998-04-08,0.658182
1998-04-09,0.657891
1998-04-10,0.656757
1998-04-13,0.655699
1998-04-14,0.651152
1998-04-15,0.648338
1998-04-16,0.649562
1998-04-17,0.652232
1998-04-20,0.649019
1998-04-21,0.648204
1998-04-22,0.650921
1998-04-23,0.652444
1998-04-24,0.651784
1998-04-27,0.648447
1998-04-28,0.645461
1998-04-29,0.646585
1998-04-30,0.649803
1998-05-01,0.651591
1998-05-04,0.647704
1998-05-05,0.642754
1998-05-06,0.639502
1998-05-07,0.636782
1998-05-08,0.636245
1998-05-11,0.635071
1998-05-12,0.634789
1998-05-13,0.631658
1998-05-14,0.628301
1998-05-15,0.627144
1998-05-18,0.624372
1998-05-19,0.623547
1998-05-20,0.624908
1998-05-21,0.628528
1998-05-22,0.630573
1998-05-25,0.627689
1998-05-26,0.624137
1998-05-27,0.621393
1998-05-28,0.621514
1998-05-29,0.623525
1998-06-01,0.620466
1998-06-02,0.616228
1998-06-03,0.614194
1998-06-04,0.612067
1998-06-05,0.60625
1998-06-08,0.600043
1998-06-09,0.597473
1998-06-10,0.590581
1998-06-11,0.588805
1998-06-12,0.590872
1998-06-15,0.588244
1998-06-16,0.58845
1998-06-17,0.593031
1998-06-18,0.6043
1998-06-19,0.616534
1998-06-22,0.613076
1998-06-23,0.608692
1998-06-24,0.608692
1998-06-25,0.606225
1998-06-26,0.605432
1998-06-29,0.605481
1998-06-30,0.611977
1998-07-01,0.618681
1998-07-02,0.617579
1998-07-03,0.61708
1998-07-06,0.616125
1998-07-07,0.6171
1998-07-08,0.618687
1998-07-09,0.616136
1998-07-10,0.614641
1998-07-13,0.612425
1998-07-14,0.615901
1998-07-15,0.621569
1998-07-16,0.627715
1998-07-17,0.627715
1998-07-20,0.628619
1998-07-21,0.628144
1998-07-22,0.624858
1998-07-23,0.61987
1998-07-24,0.620182
1998-07-27,0.614276
1998-07-28,0.610502
1998-07-29,0.611657
1998-07-30,0.612848
1998-07-31,0.609984
1998-08-03,0.604918
1998-08-04,0.604843
1998-08-05,0.607414
1998-08-06,0.606793
1998-08-07,0.602719
1998-08-10,0.599244
1998-08-11,0.596061
1998-08-12,0.596302
1998-08-13,0.596052
1998-08-14,0.595816
1998-08-17,0.593475
1998-08-18,0.590933
1998-08-19,0.594423
1998-08-20,0.593253
1998-08-21,0.586885
1998-08-24,0.581955
1998-08-25,0.578363
1998-08-26,0.575114
1998-08-27,0.564617
1998-08-28,0.56162
1998-08-31,0.566534
1998-09-01,0.573513
1998-09-02,0.580823
1998-09-03,0.580823
1998-09-04,0.586863
1998-09-07,0.590056
1998-09-08,0.591472
1998-09-09,0.58847
1998-09-10,0.588217
1998-09-11,0.595129
1998-09-14,0.59699
1998-09-15,0.59699
1998-09-16,0.594955
1998-09-17,0.592383
1998-09-18,0.590938
1998-09-21,0.587694
1998-09-22,0.583895
1998-09-23,0.57987
1998-09-24,0.58079
1998-09-25,0.586744
1998-09-28,0.588599
1998-09-29,0.593671
1998-09-30,0.594684
1998-10-01,0.595616
1998-10-02,0.595045
1998-10-05,0.596045
1998-10-06,0.590108
1998-10-07,0.602745
1998-10-08,0.615636
1998-10-09,0.616701
1998-10-12,0.621294
1998-10-13,0.624645
1998-10-14,0.627612
1998-10-15,0.632547
1998-10-16,0.635559
1998-10-19,0.634025
1998-10-20,0.631737
1998-10-21,0.62979
1998-10-22,0.626126
1998-10-23,0.62374
1998-10-26,0.619806
1998-10-27,0.616377
1998-10-28,0.61766
1998-10-29,0.620348
1998-10-30,0.622796
1998-11-02,0.624644
1998-11-03,0.624974
1998-11-04,0.627617
1998-11-05,0.631209
1998-11-06,0.632553
1998-11-09,0.633739
1998-11-10,0.629737
1998-11-11,0.628705
1998-11-12,0.630356
